CP040881.1	CP040881.1	100.000	3929648	0	0	1	3929648	1	3929648	0.0	7.087e+06
CP040881.1	CP040881.1	99.387	5216	24	4	30915	36126	9179	14390	0.0	9252
CP040881.1	CP040881.1	99.387	5216	24	4	9179	14390	30915	36126	0.0	9252
CP040881.1	CP040881.1	99.606	5081	19	1	167227	172306	161284	166364	0.0	9070
CP040881.1	CP040881.1	99.606	5081	19	1	161284	166364	167227	172306	0.0	9070
CP040881.1	CP040881.1	99.498	4985	19	3	96789	101770	90964	95945	0.0	8870
CP040881.1	CP040881.1	99.498	4985	19	3	90964	95945	96789	101770	0.0	8870
CP040881.1	CP040881.1	98.930	5049	41	6	167257	172302	90907	95945	0.0	8847
CP040881.1	CP040881.1	98.930	5049	41	6	90907	95945	167257	172302	0.0	8847
CP040881.1	CP040881.1	99.438	4981	23	4	161380	166357	90964	95942	0.0	8844
CP040881.1	CP040881.1	99.438	4981	23	4	90964	95942	161380	166357	0.0	8844
CP040881.1	CP040881.1	99.777	4934	7	2	587161	592093	161441	166371	0.0	8844
CP040881.1	CP040881.1	99.777	4934	7	2	161441	166371	587161	592093	0.0	8844
CP040881.1	CP040881.1	99.858	4924	5	2	161442	166365	96854	101775	0.0	8842
CP040881.1	CP040881.1	99.858	4924	5	2	96854	101775	161442	166365	0.0	8842
CP040881.1	CP040881.1	99.837	4922	7	1	167385	172306	96854	101774	0.0	8837
CP040881.1	CP040881.1	99.837	4922	7	1	96854	101774	167385	172306	0.0	8837
CP040881.1	CP040881.1	99.858	4917	7	0	587161	592077	167384	172300	0.0	8836
CP040881.1	CP040881.1	99.858	4917	7	0	167384	172300	587161	592077	0.0	8836
CP040881.1	CP040881.1	99.878	4916	5	1	587162	592077	96854	101768	0.0	8835
CP040881.1	CP040881.1	99.878	4916	5	1	96854	101768	587162	592077	0.0	8835
CP040881.1	CP040881.1	99.837	4915	8	0	587162	592076	91028	95942	0.0	8828
CP040881.1	CP040881.1	99.837	4915	8	0	91028	95942	587162	592076	0.0	8828
CP040881.1	CP040881.1	97.694	5160	56	11	2922250	2927349	861609	856453	0.0	8777
CP040881.1	CP040881.1	97.694	5160	56	11	856453	861609	2927349	2922250	0.0	8777
CP040881.1	CP040881.1	97.606	4052	41	11	2921393	2925426	96779	92766	0.0	6872
CP040881.1	CP040881.1	97.606	4052	41	11	92766	96779	2925426	2921393	0.0	6872
CP040881.1	CP040881.1	99.845	3222	5	0	98593	101814	32907	36128	0.0	5789
CP040881.1	CP040881.1	99.845	3222	5	0	32907	36128	98593	101814	0.0	5789
CP040881.1	CP040881.1	99.876	3219	3	1	98593	101810	11170	14388	0.0	5784
CP040881.1	CP040881.1	99.876	3219	3	1	11170	14388	98593	101810	0.0	5784
CP040881.1	CP040881.1	99.380	3226	13	1	169125	172343	11170	14395	0.0	5730
CP040881.1	CP040881.1	99.937	3182	2	0	163183	166364	32907	36088	0.0	5730
CP040881.1	CP040881.1	99.937	3182	2	0	32907	36088	163183	166364	0.0	5730
CP040881.1	CP040881.1	99.380	3226	13	1	11170	14395	169125	172343	0.0	5730
CP040881.1	CP040881.1	99.502	3216	10	1	169125	172334	32907	36122	0.0	5729
CP040881.1	CP040881.1	99.502	3216	10	1	32907	36122	169125	172334	0.0	5729
CP040881.1	CP040881.1	100.000	3176	0	0	163183	166358	11170	14345	0.0	5728
CP040881.1	CP040881.1	100.000	3176	0	0	588902	592077	11170	14345	0.0	5728
CP040881.1	CP040881.1	100.000	3176	0	0	588902	592077	32907	36082	0.0	5728
CP040881.1	CP040881.1	100.000	3176	0	0	11170	14345	163183	166358	0.0	5728
CP040881.1	CP040881.1	100.000	3176	0	0	11170	14345	588902	592077	0.0	5728
CP040881.1	CP040881.1	100.000	3176	0	0	32907	36082	588902	592077	0.0	5728
CP040881.1	CP040881.1	99.969	3178	1	0	92768	95945	11170	14347	0.0	5727
CP040881.1	CP040881.1	99.969	3178	1	0	92768	95945	32907	36084	0.0	5727
CP040881.1	CP040881.1	99.969	3178	1	0	11170	14347	92768	95945	0.0	5727
CP040881.1	CP040881.1	99.969	3178	1	0	32907	36084	92768	95945	0.0	5727
CP040881.1	CP040881.1	99.906	3180	3	0	2922247	2925426	101770	98591	0.0	5722
CP040881.1	CP040881.1	99.906	3180	3	0	2922247	2925426	172302	169123	0.0	5722
CP040881.1	CP040881.1	99.906	3180	3	0	169123	172302	2925426	2922247	0.0	5722
CP040881.1	CP040881.1	99.906	3180	3	0	98591	101770	2925426	2922247	0.0	5722
CP040881.1	CP040881.1	99.937	3177	2	0	2922250	2925426	166357	163181	0.0	5721
CP040881.1	CP040881.1	99.937	3177	2	0	2922250	2925426	592076	588900	0.0	5721
CP040881.1	CP040881.1	99.937	3177	2	0	588900	592076	2925426	2922250	0.0	5721
CP040881.1	CP040881.1	99.937	3177	2	0	163181	166357	2925426	2922250	0.0	5721
CP040881.1	CP040881.1	99.906	3178	3	0	2922247	2925424	14347	11170	0.0	5718
CP040881.1	CP040881.1	99.906	3178	3	0	2922247	2925424	36084	32907	0.0	5718
CP040881.1	CP040881.1	99.906	3178	3	0	32907	36084	2925424	2922247	0.0	5718
CP040881.1	CP040881.1	99.906	3178	3	0	11170	14347	2925424	2922247	0.0	5718
