CP099465.1	CP099465.1	100.000	3980135	0	0	1	3980135	1	3980135	0.0	7.178e+06
CP099465.1	CP099465.1	100.000	5402	0	0	2661531	2666932	736588	741989	0.0	9743
CP099465.1	CP099465.1	100.000	5402	0	0	736588	741989	2661531	2666932	0.0	9743
CP099465.1	CP099465.1	99.630	5130	16	3	2951025	2956151	161475	156346	0.0	9156
CP099465.1	CP099465.1	99.630	5130	16	3	156346	161475	2956151	2951025	0.0	9156
CP099465.1	CP099465.1	97.182	5287	46	15	848431	853675	156373	161598	0.0	8889
CP099465.1	CP099465.1	97.182	5287	46	15	156373	161598	848431	853675	0.0	8889
CP099465.1	CP099465.1	99.980	4917	1	0	592576	597492	162499	167415	0.0	8863
CP099465.1	CP099465.1	99.980	4917	1	0	162499	167415	592576	597492	0.0	8863
CP099465.1	CP099465.1	98.970	5050	31	7	162372	167414	85968	91003	0.0	8861
CP099465.1	CP099465.1	98.970	5050	31	7	85968	91003	162372	167414	0.0	8861
CP099465.1	CP099465.1	99.919	4915	4	0	592577	597491	86089	91003	0.0	8846
CP099465.1	CP099465.1	99.919	4915	4	0	86089	91003	592577	597491	0.0	8846
CP099465.1	CP099465.1	97.771	5160	49	13	2951025	2956122	853589	848434	0.0	8789
CP099465.1	CP099465.1	97.771	5160	49	13	848434	853589	2956122	2951025	0.0	8789
CP099465.1	CP099465.1	98.140	5001	56	10	91848	96830	86025	91006	0.0	8588
CP099465.1	CP099465.1	98.140	5001	56	10	86025	91006	91848	96830	0.0	8588
CP099465.1	CP099465.1	98.211	4975	50	9	162500	167451	91913	96871	0.0	8566
CP099465.1	CP099465.1	98.211	4975	50	9	91913	96871	162500	167451	0.0	8566
CP099465.1	CP099465.1	98.540	4932	40	8	592577	597492	91913	96828	0.0	8563
CP099465.1	CP099465.1	98.540	4932	40	8	91913	96828	592577	597492	0.0	8563
CP099465.1	CP099465.1	97.533	4053	42	13	2950167	2954201	91839	87827	0.0	6853
CP099465.1	CP099465.1	97.533	4053	42	13	87827	91839	2954201	2950167	0.0	6853
CP099465.1	CP099465.1	99.875	3194	1	1	594315	597508	158299	161489	0.0	5741
CP099465.1	CP099465.1	99.875	3194	1	1	158299	161489	594315	597508	0.0	5741
CP099465.1	CP099465.1	99.937	3184	2	0	164238	167421	158299	161482	0.0	5734
CP099465.1	CP099465.1	99.937	3184	2	0	158299	161482	164238	167421	0.0	5734
CP099465.1	CP099465.1	99.503	3217	9	1	164240	167449	27971	31187	0.0	5732
CP099465.1	CP099465.1	99.503	3217	9	1	27971	31187	164240	167449	0.0	5732
CP099465.1	CP099465.1	100.000	3176	0	0	158301	161476	27971	31146	0.0	5728
CP099465.1	CP099465.1	100.000	3176	0	0	594317	597492	27971	31146	0.0	5728
CP099465.1	CP099465.1	100.000	3176	0	0	27971	31146	158301	161476	0.0	5728
CP099465.1	CP099465.1	100.000	3176	0	0	27971	31146	594317	597492	0.0	5728
CP099465.1	CP099465.1	99.969	3177	1	0	158299	161475	87827	91003	0.0	5726
CP099465.1	CP099465.1	99.969	3177	1	0	87827	91003	158299	161475	0.0	5726
CP099465.1	CP099465.1	99.937	3178	2	0	87829	91006	27971	31148	0.0	5723
CP099465.1	CP099465.1	99.937	3178	2	0	27971	31148	87829	91006	0.0	5723
CP099465.1	CP099465.1	99.937	3177	2	0	2951025	2954201	167414	164238	0.0	5721
CP099465.1	CP099465.1	99.937	3177	2	0	2951025	2954201	597491	594315	0.0	5721
CP099465.1	CP099465.1	99.937	3177	2	0	594315	597491	2954201	2951025	0.0	5721
CP099465.1	CP099465.1	99.937	3177	2	0	164238	167414	2954201	2951025	0.0	5721
CP099465.1	CP099465.1	99.906	3178	3	0	2951022	2954199	31148	27971	0.0	5718
CP099465.1	CP099465.1	99.906	3178	3	0	27971	31148	2954199	2951022	0.0	5718
CP099465.1	CP099465.1	98.113	3233	11	4	850363	853595	164238	167420	0.0	5583
CP099465.1	CP099465.1	98.113	3233	11	4	164238	167420	850363	853595	0.0	5583
CP099465.1	CP099465.1	98.172	3227	9	4	850363	853589	594315	597491	0.0	5581
CP099465.1	CP099465.1	98.172	3227	9	4	594315	597491	850363	853589	0.0	5581
CP099465.1	CP099465.1	98.171	3225	9	4	850365	853589	27971	31145	0.0	5578
CP099465.1	CP099465.1	98.171	3225	9	4	27971	31145	850365	853589	0.0	5578
CP099465.1	CP099465.1	98.141	3227	10	4	850363	853589	87827	91003	0.0	5577
CP099465.1	CP099465.1	98.141	3227	10	4	87827	91003	850363	853589	0.0	5577
CP099465.1	CP099465.1	97.717	3241	40	9	93653	96877	27971	31193	0.0	5502
CP099465.1	CP099465.1	97.717	3241	40	9	27971	31193	93653	96877	0.0	5502
CP099465.1	CP099465.1	97.777	3194	39	8	158299	161476	93651	96828	0.0	5433
CP099465.1	CP099465.1	97.777	3194	39	8	93651	96828	158299	161476	0.0	5433
CP099465.1	CP099465.1	97.685	3196	42	8	2951022	2954201	96830	93651	0.0	5424
CP099465.1	CP099465.1	97.685	3196	42	8	93651	96830	2954201	2951022	0.0	5424
CP099465.1	CP099465.1	95.991	3243	48	12	850363	853589	93651	96827	0.0	5283
CP099465.1	CP099465.1	95.991	3243	48	12	93651	96827	850363	853589	0.0	5283
CP099465.1	CP099465.1	97.044	2842	83	1	1987461	1990301	1972048	1974889	0.0	4744
CP099465.1	CP099465.1	97.044	2842	83	1	1972048	1974889	1987461	1990301	0.0	4744
CP099465.1	CP099465.1	97.144	2066	59	0	2371076	2373141	2346407	2348472	0.0	3461
CP099465.1	CP099465.1	97.144	2066	59	0	2346407	2348472	2371076	2373141	0.0	3461
CP099465.1	CP099465.1	99.257	1883	14	0	162342	164224	156345	158227	0.0	3333
CP099465.1	CP099465.1	99.257	1883	14	0	156345	158227	162342	164224	0.0	3333
CP099465.1	CP099465.1	99.568	1853	6	2	2954273	2956123	164224	162372	0.0	3299
CP099465.1	CP099465.1	99.568	1853	6	2	162372	164224	2956123	2954273	0.0	3299
CP099465.1	CP099465.1	95.374	2032	94	0	360187	362218	349420	351451	0.0	3241
CP099465.1	CP099465.1	95.374	2032	94	0	349420	351451	360187	362218	0.0	3241
CP099465.1	CP099465.1	98.400	1813	21	5	86013	87820	25978	27787	0.0	3124
CP099465.1	CP099465.1	98.400	1813	21	5	25978	27787	86013	87820	0.0	3124
CP099465.1	CP099465.1	96.630	1899	42	8	2954273	2956162	87813	85928	0.0	3121
CP099465.1	CP099465.1	96.630	1899	42	8	85928	87813	2956162	2954273	0.0	3121
CP099465.1	CP099465.1	97.364	1859	28	7	156376	158227	85969	87813	0.0	3120
CP099465.1	CP099465.1	97.364	1859	28	7	85969	87813	156376	158227	0.0	3120
CP099465.1	CP099465.1	99.318	1759	10	2	848533	850290	91880	93637	0.0	3112
CP099465.1	CP099465.1	100.000	1725	0	0	156503	158227	91913	93637	0.0	3112
CP099465.1	CP099465.1	100.000	1725	0	0	91913	93637	156503	158227	0.0	3112
CP099465.1	CP099465.1	99.318	1759	10	2	91880	93637	848533	850290	0.0	3112
CP099465.1	CP099465.1	97.405	1850	34	5	156376	158221	25936	27775	0.0	3111
CP099465.1	CP099465.1	97.405	1850	34	5	25936	27775	156376	158221	0.0	3111
CP099465.1	CP099465.1	97.315	1862	35	8	848434	850290	162373	164224	0.0	3111
CP099465.1	CP099465.1	97.315	1862	35	8	162373	164224	848434	850290	0.0	3111
CP099465.1	CP099465.1	97.157	1864	38	6	162372	164231	25935	27787	0.0	3110
CP099465.1	CP099465.1	97.157	1864	38	6	25935	27787	162372	164231	0.0	3110
CP099465.1	CP099465.1	99.942	1726	1	0	592576	594301	156502	158227	0.0	3109
CP099465.1	CP099465.1	99.942	1726	1	0	156502	158227	592576	594301	0.0	3109
CP099465.1	CP099465.1	99.884	1725	2	0	848566	850290	592577	594301	0.0	3103
CP099465.1	CP099465.1	99.884	1725	2	0	592577	594301	848566	850290	0.0	3103
CP099465.1	CP099465.1	99.826	1726	3	0	848565	850290	86088	87813	0.0	3100
CP099465.1	CP099465.1	99.826	1726	3	0	86088	87813	848565	850290	0.0	3100
CP099465.1	CP099465.1	98.438	1793	22	4	2954273	2956060	93637	91846	0.0	3095
CP099465.1	CP099465.1	98.438	1793	22	4	91846	93637	2956060	2954273	0.0	3095
CP099465.1	CP099465.1	99.768	1727	3	1	91918	93644	26062	27787	0.0	3094
CP099465.1	CP099465.1	99.768	1727	3	1	26062	27787	91918	93644	0.0	3094
CP099465.1	CP099465.1	99.768	1726	3	1	2954273	2955997	594301	592576	0.0	3092
CP099465.1	CP099465.1	99.768	1726	3	1	592576	594301	2955997	2954273	0.0	3092
CP099465.1	CP099465.1	97.143	1855	37	7	2954279	2956127	27775	25931	0.0	3090
CP099465.1	CP099465.1	97.143	1855	37	7	25931	27775	2956127	2954279	0.0	3090
CP099465.1	CP099465.1	99.710	1727	4	1	592582	594308	26062	27787	0.0	3089
CP099465.1	CP099465.1	99.710	1727	4	1	26062	27787	592582	594308	0.0	3089
CP099465.1	CP099465.1	99.883	1714	2	0	848571	850284	26062	27775	0.0	3083
CP099465.1	CP099465.1	99.883	1714	2	0	26062	27775	848571	850284	0.0	3083
CP099465.1	CP099465.1	97.678	1766	41	0	1987458	1989223	1961286	1963051	0.0	3001
CP099465.1	CP099465.1	97.678	1766	41	0	1961286	1963051	1987458	1989223	0.0	3001
CP099465.1	CP099465.1	97.618	1763	42	0	1972048	1973810	1961289	1963051	0.0	2991
CP099465.1	CP099465.1	97.618	1763	42	0	1961289	1963051	1972048	1973810	0.0	2991
CP099465.1	CP099465.1	74.392	4276	1002	37	3257164	3261378	3252870	3257113	0.0	2692
CP099465.1	CP099465.1	74.392	4276	1002	37	3252870	3257113	3257164	3261378	0.0	2692
CP099465.1	CP099465.1	96.138	1502	49	4	3115178	3116676	2969819	2971314	0.0	2438
CP099465.1	CP099465.1	96.138	1502	49	4	2969819	2971314	3115178	3116676	0.0	2438
CP099465.1	CP099465.1	93.321	1572	100	3	1172668	1174237	1163758	1165326	0.0	2353
CP099465.1	CP099465.1	93.321	1572	100	3	1163758	1165326	1172668	1174237	0.0	2353
CP099465.1	CP099465.1	81.344	2337	399	19	2123057	2125371	2024432	2026753	0.0	2197
CP099465.1	CP099465.1	81.344	2337	399	19	2024432	2026753	2123057	2125371	0.0	2197
CP099465.1	CP099465.1	91.794	1377	113	0	2974921	2976297	2025380	2026756	0.0	1975
CP099465.1	CP099465.1	91.794	1377	113	0	2025380	2026756	2974921	2976297	0.0	1975
CP099465.1	CP099465.1	77.778	2223	428	24	2104776	2106948	2024432	2026638	0.0	1734
CP099465.1	CP099465.1	77.778	2223	428	24	2024432	2026638	2104776	2106948	0.0	1734
CP099465.1	CP099465.1	100.000	933	0	0	2668300	2669232	743330	744262	0.0	1683
CP099465.1	CP099465.1	100.000	933	0	0	743330	744262	2668300	2669232	0.0	1683
CP099465.1	CP099465.1	85.890	1382	182	4	2974921	2976296	2123999	2125373	0.0	1608
CP099465.1	CP099465.1	85.890	1382	182	4	2123999	2125373	2974921	2976296	0.0	1608
CP099465.1	CP099465.1	88.980	1216	134	0	2124141	2125356	1835073	1833858	0.0	1590
CP099465.1	CP099465.1	88.980	1216	134	0	1833858	1835073	2125356	2124141	0.0	1590
CP099465.1	CP099465.1	86.029	1360	169	6	2974930	2976278	1835206	1833857	0.0	1589
CP099465.1	CP099465.1	86.029	1360	169	6	1833857	1835206	2976278	2974930	0.0	1589
CP099465.1	CP099465.1	88.124	1221	133	3	2025522	2026736	1835073	1833859	0.0	1546
CP099465.1	CP099465.1	88.124	1221	133	3	1833859	1835073	2026736	2025522	0.0	1546
CP099465.1	CP099465.1	75.107	2346	502	30	2123057	2125373	2104776	2107068	0.0	1537
CP099465.1	CP099465.1	75.107	2346	502	30	2104776	2107068	2123057	2125373	0.0	1537
CP099465.1	CP099465.1	92.339	992	76	0	2564490	2565481	2026761	2025770	0.0	1447
CP099465.1	CP099465.1	92.339	992	76	0	2025770	2026761	2565481	2564490	0.0	1447
CP099465.1	CP099465.1	92.386	985	75	0	2975310	2976294	2565482	2564498	0.0	1439
CP099465.1	CP099465.1	92.386	985	75	0	2564498	2565482	2976294	2975310	0.0	1439
CP099465.1	CP099465.1	91.946	956	77	0	2564526	2565481	1833870	1834825	0.0	1378
CP099465.1	CP099465.1	91.946	956	77	0	1833870	1834825	2564526	2565481	0.0	1378
CP099465.1	CP099465.1	81.366	1406	240	5	2974896	2976298	2105684	2107070	0.0	1352
CP099465.1	CP099465.1	81.366	1406	240	5	2105684	2107070	2974896	2976298	0.0	1352
CP099465.1	CP099465.1	88.543	995	112	2	2564488	2565481	2125382	2124389	0.0	1274
CP099465.1	CP099465.1	88.543	995	112	2	2124389	2125382	2565481	2564488	0.0	1274
CP099465.1	CP099465.1	93.750	736	46	0	1164484	1165219	692521	693256	0.0	1121
CP099465.1	CP099465.1	93.750	736	46	0	692521	693256	1164484	1165219	0.0	1121
CP099465.1	CP099465.1	89.130	828	84	4	1173307	1174130	692431	693256	0.0	1076
CP099465.1	CP099465.1	89.130	828	84	4	692431	693256	1173307	1174130	0.0	1076
CP099465.1	CP099465.1	77.965	1307	280	3	2564631	2565933	1165112	1163810	0.0	1053
CP099465.1	CP099465.1	77.965	1307	280	3	1163810	1165112	2565933	2564631	0.0	1053
CP099465.1	CP099465.1	84.509	936	145	0	1235831	1236766	1235750	1236685	0.0	1035
CP099465.1	CP099465.1	84.509	936	145	0	1235750	1236685	1235831	1236766	0.0	1035
CP099465.1	CP099465.1	77.684	1304	289	2	2564631	2565933	1174022	1172720	0.0	1033
CP099465.1	CP099465.1	77.684	1304	289	2	1172720	1174022	2565933	2564631	0.0	1033
CP099465.1	CP099465.1	79.292	1130	189	11	2105851	2106948	1835073	1833957	0.0	975
CP099465.1	CP099465.1	79.292	1130	189	11	1833957	1835073	2106948	2105851	0.0	975
CP099465.1	CP099465.1	84.899	841	114	2	2106103	2106930	1164272	1165112	0.0	948
CP099465.1	CP099465.1	84.899	841	114	2	1164272	1165112	2106103	2106930	0.0	948
CP099465.1	CP099465.1	80.918	980	161	7	2564491	2565462	2107073	2106112	0.0	917
CP099465.1	CP099465.1	80.918	980	161	7	2106112	2107073	2565462	2564491	0.0	917
CP099465.1	CP099465.1	83.314	851	129	2	2106093	2106930	1173172	1174022	0.0	898
CP099465.1	CP099465.1	83.314	851	129	2	1173172	1174022	2106093	2106930	0.0	898
CP099465.1	CP099465.1	82.319	854	151	0	1235913	1236766	1235751	1236604	0.0	860
CP099465.1	CP099465.1	82.319	854	151	0	1235751	1236604	1235913	1236766	0.0	860
CP099465.1	CP099465.1	81.524	866	152	3	1833964	1834825	1165123	1164262	0.0	835
CP099465.1	CP099465.1	81.524	866	152	3	1164262	1165123	1834825	1833964	0.0	835
CP099465.1	CP099465.1	81.112	863	161	2	1833964	1834825	1174033	1173172	0.0	815
CP099465.1	CP099465.1	81.112	863	161	2	1173172	1174033	1834825	1833964	0.0	815
CP099465.1	CP099465.1	82.924	773	132	0	1235994	1236766	1235751	1236523	0.0	800
CP099465.1	CP099465.1	82.924	773	132	0	1235751	1236523	1235994	1236766	0.0	800
CP099465.1	CP099465.1	72.277	1432	359	15	1783347	1784759	1778916	1780328	0.0	760
CP099465.1	CP099465.1	72.277	1432	359	15	1778916	1780328	1783347	1784759	0.0	760
CP099465.1	CP099465.1	79.490	863	177	0	2975310	2976172	1164261	1165123	0.0	759
CP099465.1	CP099465.1	79.490	863	177	0	1164261	1165123	2975310	2976172	0.0	759
CP099465.1	CP099465.1	79.514	864	175	2	2975310	2976172	1173171	1174033	0.0	754
CP099465.1	CP099465.1	79.514	864	175	2	1173171	1174033	2975310	2976172	0.0	754
CP099465.1	CP099465.1	79.350	862	178	0	2025770	2026631	1173172	1174033	0.0	753
CP099465.1	CP099465.1	79.350	862	178	0	1173172	1174033	2025770	2026631	0.0	753
CP099465.1	CP099465.1	73.146	1281	332	5	3739170	3740444	3701879	3703153	0.0	748
CP099465.1	CP099465.1	73.146	1281	332	5	3701879	3703153	3739170	3740444	0.0	748
CP099465.1	CP099465.1	72.928	1315	346	7	1761838	1763144	1748468	1749780	0.0	745
