CP029034.1	CP029034.1	100.000	3947271	0	0	1	3947271	1	3947271	0.0	7.118e+06
CP029034.1	CP029034.1	99.891	17477	0	14	3929808	3947271	8	17478	0.0	31387
CP029034.1	CP029034.1	99.891	17477	0	14	8	17478	3929808	3947271	0.0	31387
CP029034.1	CP029034.1	99.387	5216	24	4	3355466	3360677	3333730	3338941	0.0	9252
CP029034.1	CP029034.1	99.387	5216	24	4	3333730	3338941	3355466	3360677	0.0	9252
CP029034.1	CP029034.1	99.606	5081	19	1	3203492	3208572	3197550	3202629	0.0	9070
CP029034.1	CP029034.1	99.606	5081	19	1	3197550	3202629	3203492	3208572	0.0	9070
CP029034.1	CP029034.1	99.498	4985	19	3	3273911	3278892	3268086	3273067	0.0	8870
CP029034.1	CP029034.1	99.498	4985	19	3	3268086	3273067	3273911	3278892	0.0	8870
CP029034.1	CP029034.1	98.930	5049	41	6	3273911	3278949	3197554	3202599	0.0	8847
CP029034.1	CP029034.1	98.930	5049	41	6	3197554	3202599	3273911	3278949	0.0	8847
CP029034.1	CP029034.1	99.777	4934	7	2	3203485	3208415	2777754	2782686	0.0	8844
CP029034.1	CP029034.1	99.777	4934	7	2	2777754	2782686	3203485	3208415	0.0	8844
CP029034.1	CP029034.1	99.438	4981	23	4	3273914	3278892	3203499	3208476	0.0	8844
CP029034.1	CP029034.1	99.438	4981	23	4	3203499	3208476	3273914	3278892	0.0	8844
CP029034.1	CP029034.1	99.858	4924	5	2	3268081	3273002	3203491	3208414	0.0	8842
CP029034.1	CP029034.1	99.858	4924	5	2	3203491	3208414	3268081	3273002	0.0	8842
CP029034.1	CP029034.1	99.837	4922	7	1	3268082	3273002	3197550	3202471	0.0	8837
CP029034.1	CP029034.1	99.837	4922	7	1	3197550	3202471	3268082	3273002	0.0	8837
CP029034.1	CP029034.1	99.858	4917	7	0	3197556	3202472	2777770	2782686	0.0	8836
CP029034.1	CP029034.1	99.858	4917	7	0	2777770	2782686	3197556	3202472	0.0	8836
CP029034.1	CP029034.1	99.878	4916	5	1	3268088	3273002	2777770	2782685	0.0	8835
CP029034.1	CP029034.1	99.878	4916	5	1	2777770	2782685	3268088	3273002	0.0	8835
CP029034.1	CP029034.1	99.837	4915	8	0	3273914	3278828	2777771	2782685	0.0	8828
CP029034.1	CP029034.1	99.837	4915	8	0	2777771	2782685	3273914	3278828	0.0	8828
CP029034.1	CP029034.1	97.694	5160	56	11	2508233	2513389	447483	442384	0.0	8777
CP029034.1	CP029034.1	97.694	5160	56	11	442384	447483	2513389	2508233	0.0	8777
CP029034.1	CP029034.1	97.606	4052	41	11	3273077	3277090	448340	444307	0.0	6872
CP029034.1	CP029034.1	97.606	4052	41	11	444307	448340	3277090	3273077	0.0	6872
CP029034.1	CP029034.1	99.845	3222	5	0	3333728	3336949	3268042	3271263	0.0	5789
CP029034.1	CP029034.1	99.845	3222	5	0	3268042	3271263	3333728	3336949	0.0	5789
CP029034.1	CP029034.1	99.876	3219	3	1	3355468	3358686	3268046	3271263	0.0	5784
