CP000560.2	CP000560.2	100.000	3918596	0	0	1	3918596	1	3918596	0.0	7.067e+06
CP000560.2	CP000560.2	93.707	6118	348	21	2877810	2883901	2874666	2880772	0.0	9237
CP000560.2	CP000560.2	93.707	6118	348	21	2874666	2880772	2877810	2883901	0.0	9237
CP000560.2	CP000560.2	99.524	5043	19	2	96907	101947	91023	96062	0.0	8982
CP000560.2	CP000560.2	99.524	5043	19	2	91023	96062	96907	101947	0.0	8982
CP000560.2	CP000560.2	99.501	5011	17	3	171838	176840	31178	36188	0.0	8918
CP000560.2	CP000560.2	99.501	5011	17	3	31178	36188	171838	176840	0.0	8918
CP000560.2	CP000560.2	99.305	5033	28	7	31162	36192	9600	14627	0.0	8894
CP000560.2	CP000560.2	99.305	5033	28	7	9600	14627	31162	36192	0.0	8894
CP000560.2	CP000560.2	99.339	4994	25	2	171854	176840	9631	14623	0.0	8856
CP000560.2	CP000560.2	99.339	4994	25	2	9631	14623	171854	176840	0.0	8856
CP000560.2	CP000560.2	99.797	4933	7	1	604962	609894	161618	166547	0.0	8850
CP000560.2	CP000560.2	99.797	4933	7	1	161618	166547	604962	609894	0.0	8850
CP000560.2	CP000560.2	99.857	4911	7	0	161624	166534	9672	14582	0.0	8826
CP000560.2	CP000560.2	99.857	4911	7	0	604968	609878	9672	14582	0.0	8826
CP000560.2	CP000560.2	99.857	4911	7	0	9672	14582	161624	166534	0.0	8826
CP000560.2	CP000560.2	99.857	4911	7	0	9672	14582	604968	609878	0.0	8826
CP000560.2	CP000560.2	99.535	4951	18	2	171863	176812	161594	166540	0.0	8821
CP000560.2	CP000560.2	99.535	4951	18	2	161594	166540	171863	176812	0.0	8821
CP000560.2	CP000560.2	99.817	4911	9	0	604968	609878	171896	176806	0.0	8817
CP000560.2	CP000560.2	99.817	4911	9	0	171896	176806	604968	609878	0.0	8817
CP000560.2	CP000560.2	99.199	4992	32	5	161557	166541	31165	36155	0.0	8808
CP000560.2	CP000560.2	99.199	4992	32	5	31165	36155	161557	166541	0.0	8808
CP000560.2	CP000560.2	99.715	4913	12	2	604968	609878	31236	36148	0.0	8790
CP000560.2	CP000560.2	99.715	4913	12	2	31236	36148	604968	609878	0.0	8790
CP000560.2	CP000560.2	97.091	5226	55	12	875950	881136	161489	166656	0.0	8773
CP000560.2	CP000560.2	97.091	5226	55	12	161489	166656	875950	881136	0.0	8773
CP000560.2	CP000560.2	98.422	5005	27	5	876046	881050	9629	14581	0.0	8695
CP000560.2	CP000560.2	98.422	5005	27	5	9629	14581	876046	881050	0.0	8695
CP000560.2	CP000560.2	98.691	4966	14	4	876085	881050	604963	609877	0.0	8691
CP000560.2	CP000560.2	98.691	4966	14	4	604963	609877	876085	881050	0.0	8691
CP000560.2	CP000560.2	98.303	5009	32	6	876043	881050	171849	176805	0.0	8671
CP000560.2	CP000560.2	98.303	5009	32	6	171849	176805	876043	881050	0.0	8671
CP000560.2	CP000560.2	98.244	5011	33	8	876043	881050	31189	36147	0.0	8654
CP000560.2	CP000560.2	98.244	5011	33	8	31189	36147	876043	881050	0.0	8654
CP000560.2	CP000560.2	99.802	4050	8	0	2922651	2926700	171626	167577	0.0	7268
CP000560.2	CP000560.2	99.802	4050	8	0	167577	171626	2926700	2922651	0.0	7268
CP000560.2	CP000560.2	97.606	4051	41	11	2921796	2925828	96897	92885	0.0	6870
CP000560.2	CP000560.2	97.606	4051	41	11	92885	96897	2925828	2921796	0.0	6870
CP000560.2	CP000560.2	99.851	3367	5	0	173631	176997	168449	171815	0.0	6050
CP000560.2	CP000560.2	99.851	3367	5	0	168449	171815	173631	176997	0.0	6050
CP000560.2	CP000560.2	99.907	3221	3	0	98768	101988	11405	14625	0.0	5796
CP000560.2	CP000560.2	99.907	3221	3	0	11405	14625	98768	101988	0.0	5796
CP000560.2	CP000560.2	99.783	3227	4	3	98768	101992	32969	36194	0.0	5778
CP000560.2	CP000560.2	99.783	3227	4	3	32969	36194	98768	101992	0.0	5778
CP000560.2	CP000560.2	99.969	3180	1	0	92883	96062	11405	14584	0.0	5731
CP000560.2	CP000560.2	99.969	3180	1	0	11405	14584	92883	96062	0.0	5731
CP000560.2	CP000560.2	99.969	3178	1	0	163357	166534	98768	101945	0.0	5727
CP000560.2	CP000560.2	99.969	3178	1	0	98768	101945	163357	166534	0.0	5727
