CP023748.1	CP023748.1	100.000	3972310	0	0	1	3972310	1	3972310	0.0	7.164e+06
CP023748.1	CP023748.1	99.665	5080	17	0	147129	152208	141190	146269	0.0	9085
CP023748.1	CP023748.1	99.665	5080	17	0	141190	146269	147129	152208	0.0	9085
CP023748.1	CP023748.1	98.369	5150	50	9	2933972	2939100	81675	76539	0.0	8900
CP023748.1	CP023748.1	98.369	5150	50	9	76539	81675	2939100	2933972	0.0	8900
CP023748.1	CP023748.1	99.696	4937	8	5	577363	582299	141347	146276	0.0	8820
CP023748.1	CP023748.1	99.696	4937	8	5	141347	146276	577363	582299	0.0	8820
CP023748.1	CP023748.1	99.736	4921	9	4	577363	582283	147286	152202	0.0	8802
CP023748.1	CP023748.1	99.736	4921	9	4	147286	152202	577363	582283	0.0	8802
CP023748.1	CP023748.1	97.112	5228	49	14	833002	838187	141218	146385	0.0	8777
CP023748.1	CP023748.1	97.112	5228	49	14	141218	146385	833002	838187	0.0	8777
CP023748.1	CP023748.1	97.768	5108	49	12	833005	838107	147160	152207	0.0	8703
CP023748.1	CP023748.1	97.768	5108	49	12	147160	152207	833005	838107	0.0	8703
CP023748.1	CP023748.1	98.591	4969	16	8	833137	838101	577364	582282	0.0	8659
CP023748.1	CP023748.1	98.591	4969	16	8	577364	582282	833137	838101	0.0	8659
CP023748.1	CP023748.1	99.969	3177	1	0	2933975	2937151	146262	143086	0.0	5726
CP023748.1	CP023748.1	99.969	3177	1	0	2933975	2937151	152201	149025	0.0	5726
CP023748.1	CP023748.1	99.969	3177	1	0	149025	152201	2937151	2933975	0.0	5726
CP023748.1	CP023748.1	99.969	3177	1	0	143086	146262	2937151	2933975	0.0	5726
CP023748.1	CP023748.1	99.348	3221	14	1	149025	152238	78496	81716	0.0	5717
CP023748.1	CP023748.1	99.348	3221	14	1	78496	81716	149025	152238	0.0	5717
CP023748.1	CP023748.1	99.843	3178	5	0	143086	146263	78496	81673	0.0	5709
CP023748.1	CP023748.1	99.843	3178	5	0	78496	81673	143086	146263	0.0	5709
CP023748.1	CP023748.1	99.225	3226	22	2	78498	81722	18581	21804	0.0	5699
CP023748.1	CP023748.1	99.225	3226	22	2	18581	21804	78498	81722	0.0	5699
CP023748.1	CP023748.1	99.811	3181	2	4	2933975	2937151	582282	579102	0.0	5696
CP023748.1	CP023748.1	99.811	3181	2	4	579102	582282	2937151	2933975	0.0	5696
CP023748.1	CP023748.1	99.686	3182	6	4	579102	582283	78496	81673	0.0	5680
CP023748.1	CP023748.1	99.686	3182	6	4	78496	81673	579102	582283	0.0	5680
CP023748.1	CP023748.1	98.850	3218	29	2	149027	152236	18581	21798	0.0	5635
CP023748.1	CP023748.1	98.850	3218	29	2	18581	21798	149027	152236	0.0	5635
CP023748.1	CP023748.1	99.339	3177	20	1	143088	146263	18581	21757	0.0	5632
CP023748.1	CP023748.1	99.339	3177	20	1	18581	21757	143088	146263	0.0	5632
CP023748.1	CP023748.1	99.277	3179	22	1	2933972	2937149	21759	18581	0.0	5626
CP023748.1	CP023748.1	99.277	3179	22	1	18581	21759	2937149	2933972	0.0	5626
CP023748.1	CP023748.1	99.214	3180	22	3	579104	582283	18581	21757	0.0	5612
CP023748.1	CP023748.1	99.214	3180	22	3	18581	21757	579104	582283	0.0	5612
CP023748.1	CP023748.1	98.172	3227	9	4	2933975	2937151	838101	834875	0.0	5581
CP023748.1	CP023748.1	98.172	3227	9	4	834875	838101	2937151	2933975	0.0	5581
CP023748.1	CP023748.1	97.986	3227	15	2	834875	838101	78496	81672	0.0	5563
CP023748.1	CP023748.1	97.986	3227	15	2	78496	81672	834875	838101	0.0	5563
CP023748.1	CP023748.1	97.520	3226	29	5	834877	838101	18581	21756	0.0	5481
CP023748.1	CP023748.1	97.520	3226	29	5	18581	21756	834877	838101	0.0	5481
CP023748.1	CP023748.1	96.939	2842	86	1	1970400	1973240	1954987	1957828	0.0	4730
