!	Bacillus-amyloliquefaciens-GKT04	Bacillus-cereus-FORC_047	Bacillus-haynesii-P19	Bacillus-inaquosorum-A65.1	Bacillus-paralicheniformis-Bac84	Bacillus-sp-RZ2MS9	Bacillus-tequilensis-EA-CB0015	Bacillus-velezensis-AG75	Bacillus-velezensis-CLA178	Bacillus-velezensis-FZB42	Bacillus-velezensis-HNA3	Bacillus-velezensis-JS25R	Bacillus-velezensis-LABIM22	Bacillus-velezensis-LABIM40	Bacillus-velezensis-LABIM44	Bacillus-velezensis-LDO2	Bacillus-velezensis-QST713	Bacillus-velezensis-S141	Bacillus-velezensis-SC60	Bacillus-velezensis-SQR9	Bacillus-velezensis-TH-1	Bacillus-velezensis-UCMB5113	Bacillus-velezensis-UCMB5140	Bacillus-velezensis-WRN014	Bacillus-velezensis-YYC	Bacillus-xiamenensis-VV3
Bacillus-amyloliquefaciens-GKT04	100.0	1.0676175509026973	3.908292095408107	12.518842329015802	4.10599281054648	1.0544378422043763	12.2513552584026	88.20886207315553	87.6310212194744	88.35934203932035	86.19416061591703	86.07945842857299	85.59203475719559	88.08641555208234	90.8903558795138	86.20989699775387	88.0954101915432	88.08592403460491	86.1713565517324	87.99038190256114	86.19864554992853	88.1411941971212	87.94672550274286	84.46448453766848	89.03274314730766	2.7528822219823295
Bacillus-cereus-FORC_047	1.0706219119923617	100.0	1.0730099094338923	1.1215346181299068	1.0729885888558266	73.74700251212029	1.1417373490178628	1.0695485599339989	1.0779432131038127	1.0917747990767261	1.0788730684019765	1.0788942962818766	1.079806538928595	1.0663226637744838	1.0719521306673339	1.078891608035077	1.0671651974007434	1.0713171482336363	1.0795673776615957	1.0775103126709122	1.0778626583979904	1.07450411116364	1.0671105054830967	1.0830305811247993	1.0642387163158042	1.1914142959110838
Bacillus-haynesii-P19	3.6983971135883325	0.9343357696757127	100.0	4.23195162368321	81.6805486573546	0.9757516739634304	3.8966898599511905	3.7335996549877573	3.711878114409984	3.7519885980402976	3.7217640028369483	3.769562275936214	3.782842590208029	3.7233290002411814	3.69147055336857	3.7252131033115448	3.6675060755266142	3.7421853602802617	3.701077192401555	3.7125177309313293	3.724382764308401	3.735438025540717	3.6939873747593297	3.682140225606939	3.7029460938809375	2.2999213860580716
Bacillus-inaquosorum-A65.1	12.250029718857062	1.176708324086049	4.489718040749271	100.0	4.608057891823359	1.1709313864293236	63.83816870617106	12.095880940901566	12.135935965429187	12.065973056603582	12.187088240771212	12.20872956350269	12.206735849104735	11.98343141831651	12.28235707525631	12.192968237812082	12.155637526880897	12.195310032729006	12.020978834561626	11.860913070429865	12.190608586071166	12.223239508478164	12.194473440525295	12.057211733463943	12.093817074695094	3.0226179634547337
Bacillus-paralicheniformis-Bac84	3.8017644624053117	0.9313194611344028	79.12525072026442	4.253610099823259	100.0	0.9297778034926769	4.042515134701565	3.6497979402365965	3.7986108020378064	3.829257150967226	3.826592939084371	3.793418370525978	3.8458505548978477	3.6374473709977475	3.6676042714425163	3.8302152782104804	3.752041614618721	3.7226280972853965	3.7222373049994713	3.7727337014520024	3.829658946262784	3.7264632024741693	3.7485432757022883	3.6868147844844206	3.7443114440201484	2.202939633285761
Bacillus-sp-RZ2MS9	1.1623770536509688	79.85727315148687	1.1943857278201655	1.2123077653408965	1.1561591853472397	100.0	1.2408768708348732	1.1575540418517554	1.1550825904535655	1.1699139249302573	1.167838305729113	1.1598691400371288	1.1565067379346428	1.153675512541588	1.1639648265873184	1.1678585064026037	1.1564239151733318	1.1612205650936402	1.164138451375969	1.1654384657184471	1.167656499667699	1.1853098682310068	1.1534200750253014	1.1648161839715736	1.1592015077782691	1.2773792858253898
Bacillus-tequilensis-EA-CB0015	12.978590713543985	1.295204380251109	4.38204717400979	67.70595244838236	4.672273738722336	1.288232120942401	100.0	12.776583997518578	12.983959353211691	12.725470593788351	12.872445145716178	12.54012987012987	12.768594624482473	12.582009413224368	13.15381963830562	12.877440358188027	13.308248843575948	13.048537039284705	12.575143693274535	12.750422516216908	12.875484888942838	12.658206632412242	12.941936858572372	12.84980499251527	12.671089803239338	3.247203544119432
Bacillus-velezensis-AG75	91.94658361568926	1.0108301236928292	3.9634909850021014	12.723489266668514	4.013008356212728	1.0028894921182323	12.534570180060701	100.0	90.64572230097919	91.37944530451753	89.27714029051799	89.97610102496422	89.4424998545398	99.904839121018	93.23360989803648	89.28952479919694	90.33966724143838	94.09518983507805	86.95245381842543	88.94410576234466	89.28280916002306	91.37029612977986	91.51011736870926	87.2849676806466	91.72160956742039	2.651227901604738
Bacillus-velezensis-CLA178	89.3968894159382	1.114995129404617	4.008209786199217	12.691855970828565	4.25461243520725	1.0751869898975708	12.742091600178117	88.734610807242	100.0	87.99758146077427	86.66000584152236	86.6809392933886	87.52989776803835	88.55777175182364	89.14055272080343	86.67410423340127	92.52157439668191	88.73259713126987	85.4683605485498	86.21643305897331	86.66468757165573	88.0912864223974	91.30684498206313	86.51968428114427	89.53370087574955	2.8791269052114576
Bacillus-velezensis-FZB42	93.55925428233414	1.231795730424207	4.343220507484348	13.13964780860035	4.531750082018006	1.2019226733120583	12.869502998489985	92.78394247582817	91.22899841928931	100.0	90.39397639869698	90.60994734830534	89.71475103530474	92.69663748261603	92.75421150041589	90.40832264613842	91.03063358772724	92.49756293294186	87.76781364845922	90.76761260768662	90.39860199339658	92.0206363658456	91.77509322989674	87.69912978065567	93.38486107751226	2.9228852609498186
Bacillus-velezensis-HNA3	90.96632904839011	1.1515274060121385	4.164342167586441	13.077092902856263	4.335862303514975	1.1409968000616852	12.977926346342375	90.25132045647311	89.62292637388057	90.0451667713118	100.0	90.4862377868103	89.61631858387584	90.25176106760075	90.53993038344184	99.98791073218555	89.69629225736095	90.39863451857728	88.03765022085632	91.47231309826729	99.97920866241476	89.83221252877742	90.16583363625348	88.5914873930141	90.161519640241	2.7466333179119435
Bacillus-velezensis-JS25R	88.6854689934391	0.9516045079868245	3.89036203522505	12.60010189063738	4.076018636821874	0.9359745381227323	12.170647409875304	88.8013818580755	87.56859665863404	88.14708762594815	88.39762942536915	100.0	93.45788115993594	88.81073396300668	88.71806213711568	88.41182133557601	88.38739736809474	89.5117321138803	86.39798617737597	88.06596313607521	88.40362695627327	87.80519857892212	88.76765012695897	86.37502857250678	88.36866337274184	2.5083073215700864
Bacillus-velezensis-LABIM22	88.7053646236994	1.100778928315523	4.130573938343237	12.910685107044422	4.335280789522002	1.0855303314642735	12.475091435525568	88.9630874255233	88.8875046509852	87.8799902295461	88.14893605497885	94.11535147366499	100.0	88.90241745618323	88.77604890209668	88.16466951872931	89.82006577183607	89.80725951766235	86.37599539207197	87.79218477423157	88.15433850939918	88.05269126178045	89.25527910514775	86.44468509512923	88.4211372992494	2.8080884356062636
Bacillus-velezensis-LABIM40	91.86395906380173	0.9162490226366877	3.858699691330278	12.439388354460727	3.934956778065652	0.9088604284324863	12.275196221860787	99.80234785143533	90.47504066103814	91.21928477438232	89.15584129526862	89.87939363971456	89.30207228265755	100.0	93.14267311249692	89.1691225388834	90.23032128349939	93.99079153487587	86.83942894738993	88.85829239985942	89.16137174132768	91.19643940075028	91.37049479783904	87.20230644119881	91.6373141647528	2.520090366943734
Bacillus-velezensis-LABIM44	92.09228222950932	1.0190901775334982	3.8849285556760567	12.578169579279727	4.002167305577937	1.002311080638452	12.569449361542611	91.3028997440617	89.18097475486152	89.45528875959367	87.75322299098049	88.00333539450969	87.42716064413364	91.30452839377226	100.0	87.76506407535148	90.19496538985868	91.01780060735284	86.65983154422157	89.47739020364529	87.75844267980692	89.39969974107139	89.9731753382919	88.00395761879663	90.17569125500543	2.641127436767006
Bacillus-velezensis-LDO2	91.01314191402855	1.1460016340003674	4.128385273160446	12.974597325832285	4.404929965537945	1.1410448006711462	12.965005661427448	90.2822076277111	89.61587009148757	90.0408746836866	99.97976690820263	90.47892523351675	89.61834302492949	90.2919129319066	90.60151775604594	100.0	89.70328623245027	90.42602145585046	88.07295290734174	91.4775557986451	99.98653868824863	89.87698801093354	90.18549865798124	88.59499943796968	90.22875566485446	2.7705434422027198
Bacillus-velezensis-QST713	86.16132135853441	0.9615558036672824	3.734159361344056	12.084296725947647	3.922310910236041	0.9322821132575501	12.280921733360326	84.80128781232938	88.65390842427921	84.11807528009699	83.2451914720455	84.11131811229237	84.78624122492214	84.78540167516311	86.50123740611458	83.25875156177472	100.0	84.61591716817271	81.99450899439088	84.52160348508365	83.2502142008519	84.30309573909007	87.84352014305958	85.12983562257297	84.9688105155748	2.481910124594347
Bacillus-velezensis-S141	91.97010114623322	1.1157325274306407	4.13367597810994	13.006087696370717	4.219804105747501	1.1006995834354323	12.937348689046804	94.20007759536063	90.66856557488634	91.23429429061504	89.40939829562471	90.65621974461597	90.37158090337336	94.10038933812518	93.01937842032181	89.42412780092025	90.24243771951319	100.0	87.85037545263958	88.73600288600288	89.4144896403387	91.0215506820224	90.9455876827575	87.49578371314219	91.74277805004222	2.864042718288001
Bacillus-velezensis-SC60	89.29523252422572	1.1282296851941058	4.114315262498456	12.776230319852576	4.300623024884947	1.1275359029901042	12.45705377556248	87.12278374749988	87.38276828520962	86.60266420012825	87.26286466918565	87.68106172572485	86.96989359366346	87.10570886763166	88.63007030399157	87.27759781223067	87.51179457055687	87.91038698873672	100.0	87.67649718226933	87.2686951159699	86.81100627230452	87.4544090466687	92.82665931511504	87.67067233380634	2.7232992846164685
Bacillus-velezensis-SQR9	87.66161879003408	0.9010412477625596	3.7320163645300255	11.830924256880545	3.907839256473136	0.892948348959278	11.988261222687454	85.5958597160783	84.87800829003014	86.04303902937781	87.07455113192817	85.78657377837705	84.93583374730916	85.59938442452105	87.95010868508135	87.08815319471056	86.64893273089994	85.37938190123981	84.13583269594199	100.0	87.07945313136568	85.71002242040493	85.09941465132722	85.09753401829904	85.90168402736707	2.407521349324628
Bacillus-velezensis-TH-1	90.97471167509333	1.1457677924280978	4.107946421686878	12.993984005816067	4.296733143870548	1.1345060473877264	12.842302248218282	90.23386399436016	89.61490449753808	90.02734955883811	99.97174581144046	90.47237918993645	89.59994024211582	90.23444229646519	90.56059903836622	99.98599682759989	89.68264295077272	90.39050799709197	88.03087307094941	91.49667200907659	100.0	89.84635339215491	90.15340564863466	88.56941690624897	90.19503637795621	2.777750101891324
Bacillus-velezensis-UCMB5113	93.88321704002938	1.2225720295129034	4.256055041787688	13.285833639368343	4.441306519102148	1.2315430285224627	12.73928028911962	93.32821545421159	91.93513727061284	92.56297504980023	90.81514094303297	90.89453894434612	90.44903126008525	93.29900302140018	93.23565391335316	90.8289264291835	91.83048581666834	92.86817388909292	88.5608782926585	91.052767391135	90.82028789548072	100.0	92.68779421093045	88.99192874392102	95.34699779654792	2.832961779009337
Bacillus-velezensis-UCMB5140	92.2623968177849	1.1789344896918372	4.18397248945478	12.91262120614042	4.308633623347263	1.1667608641044964	12.819570992517487	92.05846548160036	93.7025573856772	90.91693784110892	89.65084829346321	90.5247721590977	90.39942296253525	91.999592762592	92.40972541650763	89.66381573295665	94.04959814530274	91.443747682444	87.86415941088133	88.9428274563919	89.65678830505507	91.22794855650922	100.0	87.81631445252394	91.9113842700881	2.862190643652587
Bacillus-velezensis-WRN014	86.13165927945087	1.1133724584142892	3.892277802987693	12.343283838454852	4.038255471972252	1.0915195881054642	12.521365005155607	85.34697145456248	86.47963482547637	84.46190351028565	85.66421695512494	85.50480981248081	84.94955815182193	85.35493255104475	87.91474796119235	85.67817117675632	88.65039628391621	85.53256113759929	90.53166649623343	86.46499887087977	85.6689970749395	85.1149384469697	85.5089108623496	100.0	85.48692111284385	2.6363223595630094
Bacillus-velezensis-YYC	93.0563467822811	1.1062219836285523	4.168195599962304	13.033884250475417	4.289633377402346	1.102863696012054	12.688221807134603	91.95326478395559	91.6194202173817	92.21004196089135	89.25097507458774	89.53749284355175	89.14724388903323	91.82270556506114	92.31459147370812	89.26535606292119	90.74310080255721	91.88923561233867	87.73508285682692	89.32611968795435	89.25530571311997	93.57162453963134	91.64824225101688	87.48521727004174	100.0	2.9574729934299584
Bacillus-xiamenensis-VV3	3.058406306447812	1.3041021421312793	2.792997466616213	3.395300239892049	2.7041710694473204	1.3021890149432755	3.442514410182085	3.0637147807296246	3.120909430042196	3.089276194759977	2.8908565550264282	2.8524422938249216	3.0307055277506074	2.9159315807886452	3.058953530435114	2.896374905102227	3.07183448995571	3.056926466423443	3.039730186892089	2.8694019238961515	2.893786784042419	3.0308605175290166	3.066420705920431	2.879961309077582	3.041483564538814	100.0
